100000 200000
90955 83100 17
45863 60932 19
60304 58523 30
67912 47494 10
75073 51619 36
32198 49037 98
14573 98092 54
68839 26502 66
32286 7493 7
64055 75815 55
69644 52595 62
90313 89201 7
1142 91142 38
72112 43539 47
86950 49365 96
59336 14802 36
92524 77324 34
25162 86565 31
76233 7694 69
75529 65512 3
2214 78571 94
62485 1189 73
68361 50979 68
39104 12971 56
64758 88585 3
70292 29836 3
17736 59867 37
66423 93539 8
99790 837 30
19788 58368 52
8300 95093 83
10294 82445 46
77285 8953 50
12509 86677 14
90468 93372 70
35365 85235 95
15220 91751 43
58426 88585 84
47006 46175 32
98901 10192 67
51214 62329 36
45949 84163 88
63184 36613 50
75301 36516 18
67817 34440 80
60123 45648 5
95336 81061 51
56936 25250 50
30447 84103 96
32415 58978 62
88571 26683 17
19852 96604 55
93000 7009 77
45882 81455 88
8239 83870 92
65823 86223 90
26735 69381 88
14271 1483 86
1710 77334 28
53939 30681 59
21239 90218 28
1044 52779 59
75887 78002 32
60713 78140 57
81505 63222 51
96012 81374 25
46506 511 41
61970 20917 81
62051 81313 46
88186 17744 45
43521 40925 24
32024 28294 87
63744 76991 59
3527 30885 12
93165 70707 92
43684 69924 54
19815 93860 53
83084 30520 79
27444 30570 76
37633 48806 18
52274 5928 27
15171 66262 44
38093 21343 37
90022 4435 98
95717 94770 57
41663 76419 1
79606 54362 64
42938 72110 16
8136 25401 5
11300 112 46
87643 88643 52
15257 5961 98
95274 96910 62
97209 16510 88
13866 68315 99
12763 88268 38
70779 73374 44
92608 347 97
62848 13744 42
16508 89160 21
48365 80668 20
33136 77407 11
16466 25138 99
71070 26181 95
53647 36548 86
21442 5899 59
33217 93226 59
13043 43532 34
32878 27907 56
88463 60326 11
60229 5522 5
10976 14937 13
58610 78939 45
19138 30908 20
43388 60103 71
45507 52329 58
921 8618 100
48529 14045 23
72088 67843 96
3198 7780 9
53820 94962 64
54767 69558 4
75435 52078 11
20436 70287 4
92771 47420 86
46116 78903 97
4824 18044 14
94360 51514 26
94191 18111 45
25382 10281 24
21951 46906 47
88686 48104 99
97835 9317 53
90088 94834 79
83149 2858 36
72370 54216 19
49398 81652 51
56376 50608 62
57254 5333 97
98814 84984 16
59257 63699 38
13519 72504 79
99863 54919 44
9359 55896 70
86921 95723 17
59016 84977 50
48900 72926 57
72271 68474 22
53473 65814 44
84091 78712 12
61331 89252 45
98645 28236 75
39750 96348 40
24268 63930 98
32987 91429 10
76465 14472 100
48160 7616 97
94755 86608 12
37941 56225 40
44909 47265 91
86328 15683 35
47784 5027 52
77990 32426 22
36086 98674 63
24699 34343 63
38383 38790 53
45166 85841 19
28129 66444 50
87155 25307 52
74903 35057 39
46808 47553 61
18352 43172 78
82117 59775 59
33144 59016 56
84934 13271 45
39196 66687 70
3028 82470 75
57378 41552 19
76064 19633 9
34389 60547 94
63800 83425 6
4266 44114 77
66978 82379 66
41485 16931 10
484 64579 17
23014 95383 94
36839 62705 17
5532 36399 12
74970 74055 78
62242 75591 78
27518 69942 18
63653 66174 25
25684 39638 92
44371 50086 84
67279 76715 53
77630 91809 22
6681 66830 72
54961 9204 32
22289 28275 37
94133 56813 20
85536 16005 80
15049 28297 49
47764 64922 54
51671 39404 74
75021 15955 90
97175 50355 42
50255 70157 27
45394 36297 29
3535 28854 27
95386 76789 70
8525 71436 53
17634 98335 61
72443 46455 61
20393 86117 2
37697 60835 24
4882 92165 51
15792 85650 31
84395 58921 28
95083 89505 40
92705 58976 54
1103 10620 11
25133 27894 15
92269 17863 75
98540 64716 67
14845 74886 38
3284 32173 45
63639 88682 42
10003 34672 34
20159 73478 97
72601 74267 94
40595 85916 53
97052 92998 83
61466 82141 63
42331 7573 25
52918 86219 33
47837 33037 31
93870 23004 92
19128 87606 37
98764 54228 2
83806 55539 61
72918 54632 9
49885 27901 99
62055 27386 66
8738 24426 17
58757 34725 42
54021 88495 3
94380 81848 94
14190 36525 69
2023 19127 38
83846 39565 18
68578 74238 87
71883 89751 72
29146 64747 97
63118 29210 6
49792 94849 11
57679 43689 54
60784 48349 88
6069 37461 53
31193 59666 30
39777 19421 72
70604 61596 93
88563 42038 53
56911 63480 80
5282 73300 20
41469 57392 58
93018 93424 69
48410 89920 15
47791 6913 32
53795 73796 13
1574 35723 88
7003 62778 83
8874 79801 41
86148 16391 58
89496 52675 46
70313 60391 72
50273 49248 89
35603 5045 65
40361 99690 12
49439 66199 28
81775 94840 37
11653 69148 90
70819 58174 54
92681 45303 81
97512 31312 41
14520 28961 92
41524 64047 52
77457 45422 95
95897 57871 69
97065 99944 78
71011 22329 98
73042 47312 21
34708 34596 21
85241 95643 61
50989 81377 70
90337 53747 33
79377 11955 93
97669 18186 7
97392 72662 100
36923 53414 98
74840 65382 19
71208 77817 76
65774 70415 92
311 71146 53
32772 70294 71
15031 61697 57
73429 21284 8
77328 16384 43
31211 92413 21
90079 66741 17
51170 78675 96
82391 13802 59
1441 45986 27
52038 94734 44
22415 99641 23
48219 94581 24
38210 82407 25
17732 85768 19
39721 44401 54
37534 77371 3
38358 53402 93
57093 48275 36
13803 25365 72
62910 27215 79
8983 15423 95
46276 54447 1
10160 26455 56
39141 79385 29
86039 82111 94
32078 40503 96
73899 79972 46
24758 54345 55
25222 88599 27
78234 42823 26
67003 49630 9
28892 36751 100
70808 21031 11
80074 61760 49
27554 443 72
74744 39281 99
87691 8413 49
24712 8689 71
33596 26438 88
28014 63678 22
82670 30630 18
14246 15672 26
84404 83513 73
45557 50887 54
21574 73497 11
94586 94094 27
79865 39548 5
83202 60692 33
81171 67143 93
52798 7338 31
61719 88230 5
56313 68636 44
45879 76747 52
73769 19972 96
98474 30582 61
88375 28374 11
57087 54515 63
63572 79458 60
35990 52917 83
83782 71572 10
53379 81168 76
82164 23353 79
95897 31604 71
48198 50263 49
87248 15239 14
89720 24209 100
55881 89988 22
13084 52869 12
21230 5789 69
79271 72531 23
53986 55615 16
67970 9311 98
46372 1 14
70145 94183 26
15679 64154 81
63571 96567 53
35487 62208 41
74967 93663 27
54385 10412 24
63386 22886 96
47290 86450 14
88016 52664 77
68789 5191 31
97278 41506 72
34240 17573 14
16355 72167 79
44455 54552 43
84627 43094 35
62934 26571 70
34227 71993 6
35260 27334 88
46440 5556 55
97564 42477 10
80947 36411 70
1974 41036 86
51121 14093 52
96602 2100 76
43358 13312 93
12952 17212 2
25081 1193 74
94432 3479 89
87642 61065 48
19296 31290 44
4174 49593 46
76782 4238 48
30515 10280 95
71036 6041 18
81585 83569 3
64251 26746 2
10391 67269 52
70141 43164 42
59424 66075 21
15641 23767 55
81081 89418 92
33519 94100 61
8361 98446 62
29790 59176 3
22446 84547 90
28050 539 63
52438 17477 58
49286 63461 66
32807 78694 97
68235 89778 24
57400 82004 54
65565 16907 32
7346 27641 60
66683 16420 97
2618 37213 47
32609 66440 80
1561 72313 45
77049 99967 21
57611 76680 13
44140 80649 45
44253 74558 27
58179 64402 3
1038 91384 55
20408 87306 44
71415 29253 26
5623 57777 56
33514 27266 85
48516 2850 46
66740 88302 50
22152 71050 70
69618 94944 30
56476 15153 53
51028 96972 35
52211 81578 68
59864 22668 92
61085 71183 9
68327 91268 100
55512 69817 73
79739 15120 15
51869 29627 41
70315 14134 62
88622 4949 92
60145 24001 22
73330 82084 36
98317 55615 41
16887 70903 69
91547 20819 57
52562 55231 15
72931 67687 10
35258 16583 42
13805 26895 48
72096 61806 73
27563 14943 100
61431 27269 42
74879 4009 15
2767 34065 37
3339 64746 93
97596 15711 60
20379 67029 36
25319 71540 97
29164 93445 32
87774 58961 97
41962 50146 86
43725 53757 11
98557 64746 38
25772 42341 90
34917 98055 84
42056 98520 38
86857 18455 94
59205 45903 32
92126 62753 79
76263 83273 95
27421 99988 2
12144 12748 70
71025 23750 57
80198 15126 53
72929 75674 84
20564 1600 58
23314 94907 63
64055 13398 36
84537 35511 30
3942 97394 34
20124 47145 85
20326 97282 65
96640 87127 78
63879 89006 65
70427 92662 29
63230 60383 92
43209 48421 61
96216 4510 61
97855 53624 90
64880 2989 39
88635 55095 3
63020 81900 39
5702 70763 2
51578 59799 54
34255 4528 61
98341 52735 5
44845 63371 64
268 90783 100
69424 59975 16
98755 99641 50
63451 97381 57
23054 10285 89
30039 90318 14
28735 73266 12
88241 2928 37
27974 98812 63
68201 90933 70
41182 65276 68
7706 29345 67
83294 39945 56
67063 82453 47
8232 37532 95
89139 771 74
22155 77121 33
28441 17234 46
22112 87528 88
2752 7404 30
91313 22703 12
96462 64384 71
84373 80042 87
54899 86996 36
34666 36711 4
91612 13551 79
6750 97016 79
49185 94953 37
64526 71034 10
32392 81097 8
18604 47479 9
22155 74181 10
58933 18014 1
64729 79104 53
89025 7123 17
17134 39720 89
76224 4801 34
2454 54222 57
25542 59396 93
75728 66986 20
58366 38450 2
38210 22973 31
39714 78568 98
22127 79505 33
34067 57172 10
41785 72525 99
66126 96736 91
38095 27176 100
72539 58568 93
79121 82428 16
31757 90641 30
98856 22008 56
42708 17822 74
40087 21032 26
19392 14624 98
63635 29943 97
25635 87072 28
83947 27161 52
57823 89394 19
16663 4102 36
71637 55267 58
35746 43234 100
83852 59782 52
61916 77825 3
67343 72563 51
20000 40175 62
27529 71321 82
94611 70359 20
4136 89217 75
30359 94177 30
15409 82909 50
10888 68193 64
16026 2324 66
74631 11324 34
33419 75774 5
57453 4503 55
94624 49266 15
73211 37643 81
96995 75162 73
39660 77541 71
92257 94258 9
51460 45090 19
55066 59107 33
57521 95556 59
78772 69415 33
17630 38601 14
71909 90107 95
58682 92301 39
91269 95794 7
39909 45761 93
9180 84372 61
14917 41648 74
72412 88621 90
49530 36551 11
6736 62794 32
28188 83530 4
54245 88152 16
4575 98814 75
50567 21958 73
65447 48572 13
42002 80843 8
48596 58226 59
59820 35450 82
23573 31808 98
17381 5534 11
55956 3712 84
89702 20123 82
17265 5535 79
68883 44800 10
38008 2874 42
67410 70535 42
8326 3685 51
42251 53882 25
71855 78446 52
42773 82459 55
59766 73085 30
83868 57607 62
84224 41423 39
39249 22392 41
2213 52641 45
14205 31803 29
81669 20307 38
58656 95259 2
22469 73521 27
52398 59637 15
53644 49412 71
93702 76191 36
88710 9101 79
60452 46923 31
88500 71227 31
70568 53688 93
22820 84805 13
1419 14329 88
28138 85967 40
13667 61109 45
70005 67092 66
84941 17421 14
20038 89556 12
7551 23547 30
34293 2229 21
5527 72377 24
43246 71975 40
14217 98722 17
69944 74613 12
31811 66686 86
53294 12911 19
48007 33141 93
42836 18032 17
38872 82458 64
96281 82245 73
11598 42834 32
94800 70624 66
52950 85238 58
51208 70396 25
96600 6755 9
94165 23255 60
52151 53591 53
73205 58916 75
84473 61503 1
63703 73685 81
61688 87335 64
5371 98546 99
93080 75210 31
35144 88508 79
46910 45351 36
82101 82978 15
82721 62157 43
28738 14409 13
81980 30620 9
99897 7877 28
83105 38170 64
60375 96389 4
90488 91002 32
13752 27614 88
1139 44711 82
3391 13505 70
62454 73785 46
88027 28590 11
47071 60685 94
97765 83719 1
5237 86843 12
69445 36664 73
59850 96613 48
55638 69557 96
16190 59744 26
7273 2439 12
4815 93768 8
15503 34252 40
56900 97231 23
47278 91733 3
68629 97064 21
8587 3598 37
56205 16392 86
21135 2797 95
14978 31287 95
99406 71535 75
63063 40882 59
89233 94456 46
84692 1755 85
29689 93514 44
29054 17222 5
62727 33054 17
15640 17940 98
18898 73755 52
21923 93599 91
57713 55402 71
21820 7827 37
26998 29684 1
47407 66728 38
57045 13785 41
74278 2335 76
26694 304 65
85342 98792 69
30272 82452 21
92591 96110 58
13972 91372 17
49887 26227 54
40164 36673 36
57714 6757 9
37873 86590 56
79552 88 90
23190 86881 15
28645 90742 70
72445 27622 73
73455 37195 55
34316 41722 50
16786 68413 37
87122 23112 38
57859 3542 49
56569 90941 55
90279 25373 66
7093 65923 50
4545 83049 66
15950 98507 98
63089 59524 73
67234 58563 34
58563 54436 12
21526 70041 72
20048 64769 43
60890 3738 37
50428 84933 71
54773 69659 77
29067 70183 45
21876 68053 74
89631 98618 72
3461 12517 27
3947 56649 33
40966 58291 19
1030 22061 48
62518 52116 28
22220 12600 29
96246 26520 75
95223 56207 93
1864 71476 36
94615 55940 19
6762 41958 88
47529 17290 82
2319 35076 57
7285 87830 81
22832 9557 27
7532 31599 84
93899 71485 96
518 9999 78
20115 20481 74
61615 9024 24
96330 2008 77
52440 58632 65
54371 8009 69
65028 29572 60
4644 47029 47
87226 41358 54
99495 320 33
49287 84909 63
28697 68320 6
95288 20161 26
93738 45956 87
63684 89168 69
23634 50998 10
5032 25616 29
54407 37715 36
81599 66472 9
66970 56718 81
5162 16444 16
73179 1445 57
7477 42447 76
55904 5724 24
90838 43631 65
53678 11837 97
62600 54115 31
31859 91672 59
42103 62335 82
4261 80160 39
84801 27512 37
80225 42435 12
38717 99340 49
62799 73008 52
41782 86888 59
60726 47026 55
76152 60059 66
86641 41273 86
50643 19452 47
47317 38251 4
78920 213 5
9017 17746 27
36829 51997 35
34204 86005 17
83705 44712 39
65924 68679 44
76794 7204 91
70081 70293 78
29908 55585 35
14804 79227 73
21749 50306 45
10764 6267 11
83063 73676 70
47162 3827 95
95015 58965 13
82361 59107 89
61390 37649 27
15332 40885 54
30424 48528 98
40757 58848 53
94595 5844 77
24203 61335 25
12267 62254 66
27577 33788 67
27737 1424 88
39780 18075 63
59616 62139 56
96398 31107 43
27102 28824 32
41481 59392 100
36027 35463 40
78342 95015 67
92293 8211 21
36971 16219 9
97642 14704 88
73531 42500 9
86683 18394 31
35742 22380 94
62924 19666 50
56880 25676 99
59737 89048 74
14441 25877 30
23222 94806 53
16297 86853 49
34144 48294 54
19985 24333 64
8312 53693 77
95537 53943 70
5803 20489 33
2729 80922 25
56197 8143 63
24112 70794 7
53542 4849 78
66784 42469 25
68375 86285 15
333 72916 21
30916 21240 42
84175 47694 89
82169 87671 85
76335 74074 71
48469 13148 74
54693 83336 32
29544 28642 27
86643 24020 61
28029 67043 52
95738 48263 49
51225 19810 16
29809 81083 7
23369 14321 60
72660 30622 8
45190 99448 27
45977 43688 77
19557 54448 22
86753 44749 23
22092 82880 99
82253 58682 76
47057 94084 13
93850 62975 61
30356 34274 55
5410 89186 87
8185 53296 15
16632 23993 35
83642 91451 42
4416 86594 73
85707 6418 57
38143 31797 32
306 63600 16
80955 44919 15
14827 88479 27
41227 91318 28
12239 17335 55
7092 89472 52
93226 8388 21
4803 48350 44
35302 18569 93
34616 52672 68
80444 72609 77
7233 51428 61
41848 93711 77
70747 71046 23
64368 24491 84
11139 70216 26
96373 64016 2
66585 58932 45
44195 73829 96
12441 46288 60
47972 59389 28
28915 30725 64
51957 18691 87
13043 98548 89
85447 16833 13
50570 68080 40
41860 93668 78
73391 67517 85
99524 50929 79
2402 94418 22
12639 80659 66
36900 5877 34
22120 17844 11
95005 61297 7
22842 54913 96
24950 17087 25
99052 10198 43
52473 79491 13
47624 49290 85
89150 16495 39
65346 6423 42
44368 23541 74
95726 73994 60
23485 61435 50
76657 29939 37
47412 68976 65
10428 1890 4
48806 77048 73
11876 95447 54
39308 57470 34
35038 98132 90
58477 28553 1
61738 40391 73
17591 14963 16
93720 19551 4
69815 16058 85
50462 94902 95
18659 20527 42
56760 62241 1
31976 14515 77
48207 47755 74
95601 3560 83
15853 92559 12
79179 78128 9
87139 52436 7
47984 15245 27
3229 3227 68
75114 58164 69
72925 72850 39
15131 93262 48
13340 5099 45
29778 14629 42
87175 19049 41
80441 18304 62
58367 75737 2
73738 2074 88
75889 13867 26
44408 33445 80
87096 53651 63
42744 57 49
73439 74248 100
92110 13904 100
82180 3160 90
17624 39173 81
89705 87644 16
73397 60526 5
11143 47988 3
93059 59740 47
6628 61532 90
3082 96585 27
2081 26946 4
94879 10471 64
38343 32807 35
59274 39087 39
74498 31940 4
94225 93681 59
45585 33709 62
84976 79864 18
51840 41833 83
89123 34914 74
19918 34407 33
28597 72141 62
86321 48259 27
3772 70477 71
42753 35291 71
67054 27180 8
60188 72394 33
87459 28237 99
7812 40882 18
94340 18577 13
91505 41530 35
5463 59671 1
72466 9056 43
62779 73431 35
81184 47789 88
62615 29520 26
48910 42999 91
47562 67428 94
74638 1790 74
84849 78662 98
66726 18864 9
98171 71051 17
876 54307 87
48593 49860 62
12440 66559 50
31528 71507 83
82345 98061 54
72688 94246 60
43741 97115 12
16825 56510 4
89200 43845 57
17759 80148 65
49643 70255 43
25476 58381 26
79828 11502 5
87030 59668 46
66364 14408 23
3722 78663 76
1327 79226 4
78469 33120 15
66581 53507 27
7187 84544 95
40658 723 34
53694 58174 65
40458 67546 63
44175 9343 23
64286 9200 14
49894 28469 6
41797 13588 56
84978 29248 41
13560 25817 7
54238 45092 3
73614 6286 49
48850 86465 55
63683 31232 99
57818 53910 26
39373 21617 63
60807 1 31
93487 82597 62
42118 58330 35
90131 81850 54
48998 86187 37
35831 6638 19
4983 82231 74
19423 27688 59
63235 92665 77
25936 20423 8
8030 67204 98
59493 52045 18
49994 283 67
71941 58693 60
68492 72093 8
67537 39292 8
49506 37887 35
69959 15066 65
87690 92633 41
59186 81204 26
65030 56307 92
57033 31293 86
58144 55553 59
5530 13135 73
62088 8239 12
85682 41089 47
807 34 72
74186 85233 14
18635 39895 37
13843 15478 83
50198 48842 6
53427 91448 10
75684 88900 99
2080 19849 51
54862 29721 32
48768 74085 84
11573 41898 38
91170 88253 12
6090 13014 37
49720 69452 75
44399 22205 83
21234 61612 88
11246 41675 67
80903 92998 27
23019 88725 7
80330 44965 31
42899 16147 5
20004 80344 100
5836 90649 65
98653 8683 92
6997 99638 38
90550 38728 21
46236 90177 6
34895 29998 19
70722 22879 31
28825 57828 96
30024 51964 11
68999 67441 25
60871 6124 21
48293 38806 11
30370 40856 75
90216 60385 68
73024 17228 97
16278 28912 35
89850 3016 86
14311 726 78
5060 3087 20
13871 11321 69
10145 34984 93
25182 31696 52
51794 4446 77
48736 29881 9
94339 85125 83
69222 93560 88
65156 84019 14
26446 16814 43
15175 96513 94
32842 98841 32
27639 58476 84
70362 16468 61
37101 78267 12
49280 63201 31
74973 26496 96
55363 67762 75
29164 28851 50
7195 66498 34
47591 60091 99
76237 32783 31
48207 46131 75
12036 3591 7
72634 76750 61
62156 64505 76
76242 14897 5
94286 66396 16
20341 49831 78
78338 62070 99
76582 69178 9
89008 92326 3
94532 81480 98
62604 93457 9
90437 69713 60
6261 31490 60
90668 30139 60
10051 78250 51
31579 68926 75
97719 44070 38
32731 41610 34
7719 33026 29
40891 40619 91
7378 55002 95
78228 83348 87
16959 7114 34
23106 50991 86
64859 51418 37
15996 44931 82
64515 39856 94
26644 83446 15
13593 91794 57
57516 24322 15
12675 45773 92
3064 7072 84
41076 22781 75
51164 26996 44
13225 98133 50
537 27374 71
45490 57795 41
1200 52328 99
24674 70596 64
45699 83781 63
19528 31990 34
91274 41904 10
56579 75114 89
43967 9969 34
27380 55408 23
8340 1016 100
35791 25531 23
50420 10643 52
58513 34100 88
50032 73370 31
71389 83806 2
89059 80478 62
78668 7238 64
10053 18936 36
48126 72344 34
36614 73123 4
63739 29233 3
67088 25835 28
64485 63740 26
78670 28629 9
66133 6364 6
95981 36960 55
35367 4377 33
863 26768 34
74948 73009 66
33257 39178 51
44811 61639 49
33425 85595 58
17406 53523 62
45614 54394 58
24068 37592 91
8237 77365 21
18875 30722 66
20498 38195 37
54081 28192 21
11049 63380 55
1224 59413 89
12453 14977 47
67406 36489 28
6761 76752 1
129 2556 27
83645 18321 2
66428 85181 45
84507 68871 75
55397 14937 56
42631 88899 45
53924 20024 35
48694 75650 13
8524 93089 49
74804 76644 10
37106 32658 72
67255 57854 36
22075 13179 96
34438 70816 79
38757 94863 29
31201 26702 80
80383 74589 48
64830 95484 21
55931 29547 28
97496 12100 93
12991 26727 28
17067 71786 12
95346 33069 48
76321 94390 59
62452 18374 29
48281 46557 43
20113 20270 68
55680 59301 83
51675 72238 70
56028 22531 43
7405 5294 49
36375 95458 32
8371 59419 34
98111 35162 22
50128 95804 59
40607 1138 34
99914 12941 98
30454 96994 47
73565 50152 100
237 36825 7
79960 79335 83
11940 34106 1
46392 98383 35
50476 72219 44
67703 268 72
4338 80463 67
19561 843 23
2713 9542 83
51282 42430 52
27381 59799 74
46342 31900 96
67208 45364 8
22562 29467 45
11779 39971 90
74969 70943 20
83450 48277 72
99455 94429 89
83290 13818 34
65407 81489 71
72352 60593 26
59835 26006 87
97652 93610 97
48696 1896 56
60025 54259 37
85394 56173 7
69491 81760 88
96742 7927 96
86347 26571 76
96261 81057 23
76973 57601 70
20341 27171 97
39336 32499 47
99502 30976 36
77885 90745 49
39617 60911 88
55655 72473 89
65621 31114 33
8718 84856 71
67582 58249 41
65796 74372 90
